회계연도,지역명,행사축제명,총비용,사업수익,순원가,시작월,종료월,index
2022,경기,2022 대한민국 도시혁신 산업박람회,1094807000,0,1094807000,10,10,2022 대한민국 도시혁신 산업박람회2022
2022,경기,파주개성인삼축제,490000000,0,490000000,10,10,파주개성인삼축제2022
2022,경기,파주장단콩축제,656045000,0,656045000,11,11,파주장단콩축제2022
2022,경기,설봉산별빛축제,376000000,0,376000000,7,8,설봉산별빛축제2022
2022,경기,읍면동체육행사,387495860,0,387495860,10,10,읍면동체육행사2022
2022,경기,제35회 이천도자기축제,576101740,0,576101740,9,10,제35회 이천도자기축제2022
2022,경기,안성맞춤 남사당 바우덕이 축제,1678590000,0,1678590000,9,10,안성맞춤 남사당 바우덕이 축제2022
2022,경기,정조효문화제,909950000,0,909950000,10,10,정조효문화제2022
2022,경기,예술단체지원사업,408100140,0,408100140,1,12,예술단체지원사업2022
2022,경기,화성뱃놀이축제,1585820939,0,1585820939,9,9,화성뱃놀이축제2022
2022,경기,전국 및 국제 규모 스포츠 대회 개최 및 출전,752247240,0,752247240,1,12,전국 및 국제 규모 스포츠 대회 개최 및 출전2022
2022,경기,정조대왕능행차(화성구간),489905120,0,489905120,10,10,정조대왕능행차(화성구간)2022
2022,경기,광주 왕실 도자기 축제,654320000,0,654320000,8,9,광주 왕실 도자기 축제2022
2022,경기,양주 회암사지 왕실축제,390860800,0,390860800,10,10,양주 회암사지 왕실축제2022
2022,경기,양주 천만송이 천일홍 축제,529859000,0,529859000,9,9,양주 천만송이 천일홍 축제2022
2022,경기,양주문화재야행,354160000,0,354160000,9,9,양주문화재야행2022
2022,경기,여주도자기축제,717279000,0,717279000,4,4,여주도자기축제2022
2022,경기,여주오곡나루축제,904781000,0,904781000,10,10,여주오곡나루축제2022
2022,경기,연천전곡리 구석기축제,869497780,45000000,824497780,10,10,연천전곡리 구석기축제2022
2022,경기,자라섬 국제재즈페스티벌,400000000,0,400000000,10,10,자라섬 국제재즈페스티벌2022
2022,경기,자라섬 꽃 축제,969288010,0,969288010,1,12,자라섬 꽃 축제2022
2022,경기,양평 용문산 산나물 축제,478994000,60000000,418994000,4,4,양평 용문산 산나물 축제2022
2022,강원,평창대관령음악제,1541232000,0,1541232000,7,7,평창대관령음악제2022
2022,강원,GTI 국제무역 투자박람회,973495908,0,973495908,9,3,GTI 국제무역 투자박람회2022
2022,강원,Tour de DMZ 국제자전거 대회,617716000,0,617716000,8,8,Tour de DMZ 국제자전거 대회2022
2022,강원,평창평화포럼,2477462952,0,2477462952,2,2,평창평화포럼2022
2022,강원,평창국제평화영화제,1790945480,0,1790945480,6,6,평창국제평화영화제2022
2022,강원,강원국제예술제 개최지원,857941000,404093,857536907,9,11,강원국제예술제 개최지원2022
2022,강원,평창장애포럼,500000000,0,500000000,3,3,평창장애포럼2022
2022,강원,노벨평화상 수상자 월드서밋 강원,1429525760,0,1429525760,12,12,노벨평화상 수상자 월드서밋 강원2022
2022,강원,춘천마임축제,621424029,0,621424029,5,5,춘천마임축제2022
2022,강원,춘천향토음식축제,512765800,0,512765800,8,9,춘천향토음식축제2022
2022,강원,장난감축제(토이페스티벌),342965200,0,342965200,10,10,장난감축제(토이페스티벌)2022
2022,강원,춘천연극제,437811650,0,437811650,6,10,춘천연극제2022
2022,강원,온세대 합창페스티벌,502610000,0,502610000,8,9,온세대 합창페스티벌2022
2022,강원,춘천 조각(공공미술) 심포지엄,500000000,0,500000000,10,10,춘천 조각(공공미술) 심포지엄2022
2022,강원,2022 춘천 아비아마 총회 및 축제,2775329322,35908926,2739420396,1,12,2022 춘천 아비아마 총회 및 축제2022
2022,강원,2022 아시아태권도선수권대회,2031028152,1020000000,1011028152,6,6,2022 아시아태권도선수권대회2022
2022,강원,2022 춘천코리아오픈국제태권도대회,1443083556,0,1443083556,6,7,2022 춘천코리아오픈국제태권도대회2022
2022,강원,대한민국 독서대전,756700760,283763161,472937599,1,12,대한민국 독서대전2022
2022,강원,강변가요제,590000000,0,590000000,9,9,강변가요제2022
2022,강원,강릉 단오제,1222641880,400000000,822641880,5,6,강릉 단오제2022
2022,강원,강릉관광브랜드공연(관광거점도시),1226000000,796900000,429100000,7,12,강릉관광브랜드공연(관광거점도시)2022
2022,강원,미디어퍼포먼스(관광거점도시),800000000,520000000,280000000,7,12,미디어퍼포먼스(관광거점도시)2022
2022,강원,동해무릉제,0,0,0,9,9,동해무릉제2022
2022,강원,향교서원 문화재 활용사업,0,0,0,1,12,향교서원 문화재 활용사업2022
2022,강원,제74회 세계3쿠션 당구선수권대회 및 전국당구대회,394560000,0,394560000,11,11,제74회 세계3쿠션 당구선수권대회 및 전국당구대회2022
2022,강원,전국추계대학축구연맹전,495000000,0,495000000,8,8,전국추계대학축구연맹전2022
2022,강원,"전국 1,2학년 전국대학축구연맹전",321640000,0,321640000,7,7,"전국 1,2학년 전국대학축구연맹전2022"
2022,강원,속초 썸머 페스티벌,337222000,0,337222000,8,8,속초 썸머 페스티벌2022
2022,강원,삼척동해왕이사부축제,417835470,0,417835470,12,12,삼척동해왕이사부축제2022
2022,강원,제30회 강원도민생활체육대회,955190280,0,955190280,9,9,제30회 강원도민생활체육대회2022
2022,강원,홍천강 별빛음악맥주축제,755557080,0,755557080,8,8,홍천강 별빛음악맥주축제2022
2022,강원,홍천강 꽁꽁축제,1499004278,0,1499004278,1,1,홍천강 꽁꽁축제2022
2022,강원,강원 홍천 인삼·한우 명품축제,483564804,0,483564804,9,10,강원 홍천 인삼·한우 명품축제2022
2022,강원,2022 도시재창조 한마당 행사,637300000,0,637300000,8,9,2022 도시재창조 한마당 행사2022
2022,강원,읍면 화합의 한마당,327127530,0,327127530,5,12,읍면 화합의 한마당2022
2022,강원,동강국제사진제,671000000,0,671000000,7,10,동강국제사진제2022
2022,강원,단종문화제,1064000000,0,1064000000,4,5,단종문화제2022
2022,강원,김삿갓문화제,545000000,0,545000000,9,10,김삿갓문화제2022
2022,강원,동강뗏목축제,779000000,0,779000000,7,7,동강뗏목축제2022
2022,강원,2022 상상평화캠프,494842750,0,494842750,9,9,2022 상상평화캠프2022
2022,강원,2022 노벨평화상 수상장 월드서밋 강원,1489525760,0,1489525760,12,12,2022 노벨평화상 수상장 월드서밋 강원2022
2022,강원,전국및도단위체육대회유치,899000000,0,899000000,5,12,전국및도단위체육대회유치2022
2022,강원,철원화강 다슬기축제,1005187700,102393190,902794510,8,8,철원화강 다슬기축제2022
2022,강원,태봉제,739419740,0,739419740,10,10,태봉제2022
2022,강원,한탄강 얼음트레킹행사,1084740450,262000000,822740450,1,1,한탄강 얼음트레킹행사2022
2022,강원,DMZ 피스트레인 뮤직페스티벌,582829000,96552000,486277000,10,10,DMZ 피스트레인 뮤직페스티벌2022
2022,강원,철원 한탄강 물윗길 트레킹,857190051,646139500,211050551,10,4,철원 한탄강 물윗길 트레킹2022
2022,강원,고석정 꽃밭 행사,2115937430,1100000000,1015937430,5,10,고석정 꽃밭 행사2022
2022,강원,화천 토마토 축제,462651820,6595000,456056820,8,8,화천 토마토 축제2022
2022,강원,곰취축제,0,0,0,5,5,곰취축제2022
2022,강원,배꼽축제,0,0,0,9,9,배꼽축제2022
2022,강원,합강문화제,352106280,0,352106280,10,11,합강문화제2022
2022,강원,만해축전,560000000,0,560000000,8,8,만해축전2022
2022,강원,인제에서꽃길만걷자,545518680,0,545518680,9,10,인제에서꽃길만걷자2022
2022,강원,고성명태축제,579316799,25724500,553592299,10,10,고성명태축제2022
2022,강원,제57회 강원도민체육대회,846890000,0,846890000,6,6,제57회 강원도민체육대회2022
2022,강원,2022 대한민국 온천대축제,700000000,0,700000000,10,10,2022 대한민국 온천대축제2022
2022,강원,양양 송이 축제,544969610,0,544969610,9,10,양양 송이 축제2022
2022,강원,양양 연어 축제,640241820,0,640241820,10,11,양양 연어 축제2022
2022,충북,괴산세계유기농산업엑스포,8552773892,0,8552773892,9,10,괴산세계유기농산업엑스포2022
2022,충북,오송화장품뷰티산업엑스포,2656608226,0,2656608226,10,10,오송화장품뷰티산업엑스포2022
2022,충북,충주호수축제,999637390,0,999637390,7,7,충주호수축제2022
2022,충북,우륵문화제,438807830,0,438807830,9,10,우륵문화제2022
2022,충북,제천국제음악영화제,2650000000,0,2650000000,8,8,제천국제음악영화제2022
2022,충북,추계 한국중등(U-15)축구연맹전,313486192,0,313486192,8,8,추계 한국중등(U-15)축구연맹전2022
2022,충북,제천한방바이오박람회,1419192000,0,1419192000,10,10,제천한방바이오박람회2022
2022,충북,청원생명축제,2424980000,0,2424980000,9,10,청원생명축제2022
2022,충북,세종대왕과 초정약수 축제,590448000,15000000,575448000,10,10,세종대왕과 초정약수 축제2022
2022,충북,청주문화재야행,465739110,0,465739110,8,8,청주문화재야행2022
2022,충북,보은대추축제,538787710,0,538787710,10,10,보은대추축제2022
2022,충북,속리산신화여행축제,395867080,0,395867080,1,12,속리산신화여행축제2022
2022,충북,보은 회인 문화재 야행,200000000,0,200000000,10,10,보은 회인 문화재 야행2022
2022,충북,지용제,349981150,30000000,319981150,4,11,지용제2022
2022,충북,전국규모 체육대회 개최지원,537000000,0,537000000,1,12,전국규모 체육대회 개최지원2022
2022,충북,향수옥천 포도복숭아 축제,589660890,0,589660890,7,7,향수옥천 포도복숭아 축제2022
2022,충북,생거진천 문화축제,646853000,0,646853000,10,10,생거진천 문화축제2022
2022,충북,괴산고추축제,1129331000,0,1129331000,9,9,괴산고추축제2022
2022,충북,엑스포 성공개최 기원  kbs 가요무대,325000000,0,325000000,9,9,엑스포 성공개최 기원  kbs 가요무대2022
2022,충북,음성명작페스티벌,694960005,0,694960005,10,10,음성명작페스티벌2022
2022,충북,소백산철쭉제,500000000,0,500000000,6,6,소백산철쭉제2022
2022,충북,온달문화축제,550000000,0,550000000,10,10,온달문화축제2022
2022,충북,증평인삼골축제,400000000,0,400000000,10,7,증평인삼골축제2022
2022,충남,백제문화제,1780000000,0,1780000000,10,10,백제문화제2022
2022,충남,2022보령해양머드박람회,16291128000,0,16291128000,7,8,2022보령해양머드박람회2022
2022,충남,천안흥타령춤축제,2495703972,300000000,2195703972,9,9,천안흥타령춤축제2022
2022,충남,한국청년회의소 제70차 전국회원대회 개최,760000000,0,760000000,10,10,한국청년회의소 제70차 전국회원대회 개최2022
2022,충남,금강자연미술비엔날레,600000000,0,600000000,8,12,금강자연미술비엔날레2022
2022,충남,박동진판소리명창명고대회,300000000,0,300000000,7,7,박동진판소리명창명고대회2022
2022,충남,고마나루전국향토연극제,350000000,0,350000000,7,7,고마나루전국향토연극제2022
2022,충남,백제문화제,2986574000,309000000,2677574000,10,10,백제문화제2022
2022,충남,석장리 구석기 축제,1075376710,45243078,1030133632,5,5,석장리 구석기 축제2022
2022,충남,공주 문화재 야행,383154780,0,383154780,9,9,공주 문화재 야행2022
2022,충남,바로마켓 직거래장터,340862050,0,340862050,4,11,바로마켓 직거래장터2022
2022,충남,세계유산 활용콘텐츠 구축(미디어아트),1987157650,0,1987157650,9,11,세계유산 활용콘텐츠 구축(미디어아트)2022
2022,충남,세계유산 홍보사업,335098000,0,335098000,2,12,세계유산 홍보사업2022
2022,충남,보령머드축제,4542217000,0,4542217000,7,8,보령머드축제2022
2022,충남,아시안컵 보령국제요트대회,959493869,650000000,309493869,7,7,아시안컵 보령국제요트대회2022
2022,충남,서산해미읍성축제,1114648150,0,1114648150,10,10,서산해미읍성축제2022
2022,충남,강경젓갈축제,1003000000,0,1003000000,10,10,강경젓갈축제2022
2022,충남,논산딸기축제,587921530,0,587921530,2,2,논산딸기축제2022
2022,충남,강경문화재 야행 사업,700000000,0,700000000,8,8,강경문화재 야행 사업2022
2022,충남,이통장체육대회,302938500,302938500,0,10,10,이통장체육대회2022
2022,충남,2022계룡세계군문화엑스포,1237533381,150000000,1087533381,10,10,2022계룡세계군문화엑스포2022
2022,충남,기지시줄다리기 민속축제,428500000,61408000,367092000,5,5,기지시줄다리기 민속축제2022
2022,충남,금산인삼축제,2500000000,0,2500000000,9,10,금산인삼축제2022
2022,충남,금산다락원 기획초청공연,548249150,0,548249150,1,12,금산다락원 기획초청공연2022
2022,충남,금산삼계탕축제,533000000,0,533000000,7,7,금산삼계탕축제2022
2022,충남,한산모시문화제,1461548430,45000000,1416548430,6,6,한산모시문화제2022
2022,충남,청양 고추구기자축제,787290230,0,787290230,8,8,청양 고추구기자축제2022
2022,충남,문예회관 문화예술 공연행사,0,0,0,2,12,문예회관 문화예술 공연행사2022
2022,충남,예산장터 삼국축제,317961386,0,317961386,10,10,예산장터 삼국축제2022
2022,충남,2022년 군민체육대회,65952650,0,65952650,10,10,2022년 군민체육대회2022
2022,전북,전주세계소리축제,2247108361,100590,2247007771,9,9,전주세계소리축제2022
2022,전북,전주국제발효식품엑스포,1000000000,0,1000000000,10,10,전주국제발효식품엑스포2022
2022,전북,전라북도 브랜드 공연,800000000,13772000,786228000,6,12,전라북도 브랜드 공연2022
2022,전북,도지사기 등 종목별체육대회,627800000,0,627800000,1,12,도지사기 등 종목별체육대회2022
2022,전북,전주국제영화제,3480000000,180000000,3300000000,4,5,전주국제영화제2022
2022,전북,전주비빔밥축제,430000000,0,430000000,10,10,전주비빔밥축제2022
